,timestamp,SITE,ASSET,COMPONENT,alert_name,event_date
159,1647371473596,-207607826,-1470107556,-837209140,LM_a141_cableTempImbalance,2022-03-15
160,1647371480796,-207607826,-1470107556,-837209140,LM_a141_cableTempImbalance,2022-03-15
161,1647373684143,-207607826,-1470107556,252179273,LM_a141_cableTempImbalance,2022-03-15
162,1647382877096,-207607826,-1470107556,252179273,LM_a141_cableTempImbalance,2022-03-15
163,1647382901276,-207607826,-1470107556,252179273,LM_a141_cableTempImbalance,2022-03-15
164,1647383268885,-207607826,-1470107556,-837209140,LM_a141_cableTempImbalance,2022-03-15
165,1647383751472,-207607826,-1470107556,-837209140,LM_a141_cableTempImbalance,2022-03-15
166,1647383804271,-207607826,-1470107556,-837209140,LM_a141_cableTempImbalance,2022-03-15
167,1647383875968,-207607826,-1470107556,-837209140,LM_a141_cableTempImbalance,2022-03-15
168,1647383890967,-207607826,-1470107556,-837209140,LM_a141_cableTempImbalance,2022-03-15
169,1647662035659,-152918872,365951380,420204713,LM_a141_cableTempImbalance,2022-03-19
170,1647662174456,-152918872,365951380,420204713,LM_a141_cableTempImbalance,2022-03-19
171,1647357569180,-977145491,-2098644635,-226928606,LM_a141_cableTempImbalance,2022-03-15
172,1647381812414,-1492083459,1996369523,399812473,LM_a141_cableTempImbalance,2022-03-15
173,1647177621520,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
174,1647177623321,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
175,1647177626055,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
176,1647177732617,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
177,1647178398795,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
178,1647178401994,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
179,1647178422493,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
180,1647179344761,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
181,1647179347660,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
182,1647179349359,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
183,1647183761902,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
184,1647207629310,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
185,1647207729306,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
186,1647207878799,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
187,1647208194686,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-13
188,1647177621621,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
189,1647177624820,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
190,1647177626055,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
191,1647177627421,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
192,1647177628820,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
193,1647177641620,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
194,1647177648520,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
195,1647177733617,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
196,1647177737050,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
197,1647178399895,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
198,1647179345860,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
199,1647183763001,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-13
200,1647216973433,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
201,1647217126127,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
202,1647219197640,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
203,1647224354522,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
204,1647229278813,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
205,1647230735151,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
206,1647230743352,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
207,1647230744852,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
208,1647230747452,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
209,1647230757651,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
210,1647230771150,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
211,1647230780249,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
212,1647230830047,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
213,1647230847746,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
214,1647231712612,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
215,1647232000897,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
216,1647232023197,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
217,1647232030097,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
218,1647232035997,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
219,1647232036997,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
220,1647232042697,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
221,1647232043997,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
222,1647232048696,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
223,1647232069495,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
224,1647232178791,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
225,1647232183091,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
226,1647232368083,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
227,1647232370384,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
228,1647232396281,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
229,1647232412381,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
230,1647232414681,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
231,1647232429180,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
232,1647232431181,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
233,1647232437080,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
234,1647232460078,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
235,1647232558976,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
236,1647233245046,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
237,1647233702527,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
238,1647233849422,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
239,1647234355199,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
240,1647234563090,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
241,1647234571490,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
242,1647234577590,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
243,1647234584790,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
244,1647234587890,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
245,1647234637588,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
246,1647234638687,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
247,1647234650488,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
248,1647234652288,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
249,1647234668586,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
250,1647234671787,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
251,1647234689385,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
252,1647234699685,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
253,1647234706884,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
254,1647234725583,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
255,1647234828280,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
256,1647234856279,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
257,1647234882678,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
258,1647235683442,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
259,1647235687843,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
260,1647235703242,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
261,1647235707542,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
262,1647235713641,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
263,1647235717041,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
264,1647235726640,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
265,1647236023227,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
266,1647237981442,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
267,1647238032340,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
268,1647239174190,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
269,1647239188190,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
270,1647239200290,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
271,1647239203390,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
272,1647239205189,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
273,1647239261088,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
274,1647239266087,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
275,1647239274387,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
276,1647239276985,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
277,1647239284186,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
278,1647239289686,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
279,1647239293185,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
280,1647239337184,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
281,1647239344582,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
282,1647239396581,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
283,1647241572486,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
284,1647241573886,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
285,1647241851175,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
286,1647241896873,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
287,1647241988969,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
288,1647242010467,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
289,1647242069065,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
290,1647242410950,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
291,1647242418450,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
292,1647242424349,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
293,1647242444248,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
294,1647242454748,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
295,1647242462548,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
296,1647242472347,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
297,1647242480647,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
298,1647242483047,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
299,1647242484747,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
300,1647242515546,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
